group,label,family,section,lag,observed,null_mean,null_q025,null_q975,z_score
voynich_global,voynich_global,voynich,global,1,-0.017334441566557453,-7.600486271914941e-05,-0.0010927425313488337,0.001146951742551694,-27.88489760679592
voynich_global,voynich_global,voynich,global,2,-0.03289200216964746,-2.4121328269785698e-05,-0.0012333145642533516,0.0011734557170934024,-53.682566928803936
voynich_global,voynich_global,voynich,global,3,-0.03484957485949236,-0.00011548259774296234,-0.001144173433173315,0.0010537779299742006,-54.60915353632597
voynich_global,voynich_global,voynich,global,4,0.0006626165474076656,1.17115192413874e-05,-0.001206434987250718,0.0012838934541796049,0.9827197714925882
voynich_global,voynich_global,voynich,global,5,0.020700604259950448,-7.129717056013514e-05,-0.0008771340714685549,0.001007589746010798,38.68029100228203
voynich_global,voynich_global,voynich,global,6,0.033325167426972085,5.224389703824637e-05,-0.0009550574880582557,0.0011176274481688175,57.4237776957897
voynich_global,voynich_global,voynich,global,7,0.016561438187924604,1.1850116628061777e-05,-0.001095632471683386,0.0012903170526929603,26.73273940810676
voynich_global,voynich_global,voynich,global,8,0.007148594013076326,5.681801157271394e-05,-0.0009020698273304595,0.0010035672036348142,12.152577654320197
voynich_global,voynich_global,voynich,global,9,0.0021003662774961157,2.3145807192903775e-05,-0.0010165412490262815,0.0014581893499211601,3.1359637889728753
voynich_global,voynich_global,voynich,global,10,0.009723399165533164,-0.00011938413777953238,-0.00114145582180597,0.001103564670532256,16.638389429378243
voynich_global,voynich_global,voynich,global,11,0.015534822867032963,-5.196590154074813e-05,-0.0009478903849222814,0.0012344897669045174,27.066660620198828
voynich_global,voynich_global,voynich,global,12,0.01723213371512057,-6.344981356637552e-05,-0.0010101535147562513,0.0009477336378493351,32.165951090849205
voynich_global,voynich_global,voynich,global,13,0.013974676663440488,-1.512693951463348e-06,-0.0010045435190877278,0.0009951223330936232,28.380602659473716
voynich_global,voynich_global,voynich,global,14,0.009485009082320778,-1.4366997791555488e-05,-0.0013748517235017549,0.0009746373931425328,15.817828042222951
voynich_global,voynich_global,voynich,global,15,0.009172185967680671,4.606995452348262e-05,-0.0010403133796800523,0.0013248513464725192,14.384463862980857
voynich_global,voynich_global,voynich,global,16,0.010321279191317118,-2.6827361737493186e-05,-0.0014993850422976018,0.0010224262760928082,17.103310068797718
voynich_global,voynich_global,voynich,global,17,0.010248630936874364,3.798288541454441e-05,-0.0009037854200029533,0.0011063645319623339,17.66062632152679
voynich_global,voynich_global,voynich,global,18,0.00971651667870102,1.1292350016310626e-05,-0.00128976442004744,0.0010649949611364201,16.72038691662343
