group,label,family,section,lag,observed,null_mean,null_q025,null_q975,z_score
voynich_section,voynich_111r,voynich,111r,16,0.002089107207427901,-0.00036187318472895774,-0.01016579475335641,0.010054793481937704,0.4515541721112815
voynich_section,voynich_111r,voynich,111r,17,-0.006463879187865729,-8.93771958338585e-05,-0.008915610723262635,0.010085308676063179,-1.2429471631924924
voynich_section,voynich_111r,voynich,111r,18,0.01195520493407222,0.0007780130272665709,-0.009810582926136263,0.012568325718866818,1.8309378816609905
voynich_section,voynich_111r,voynich,111r,19,0.018119409622782273,-0.0005803757191373842,-0.006412942416469489,0.006773196804628331,4.787128987258054
voynich_section,voynich_111r,voynich,111r,20,0.0074162303879884706,0.0008886230260252837,-0.007000947526121959,0.012017457381853516,1.2363601174875622
voynich_section,voynich_111r,voynich,111r,21,-0.0029866746395238175,-0.0005687550322823362,-0.007896156075547153,0.007752816001777171,-0.4904074099418661
voynich_section,voynich_111r,voynich,111r,22,0.0019508728160654715,-0.0016402874049290075,-0.009405787711865773,0.006247987610417838,0.768396147445104
voynich_section,voynich_111r,voynich,111r,23,-0.006617912213788532,-0.0007229168192536914,-0.009074160294844744,0.006584421221888473,-1.2829708552489636
voynich_section,voynich_111r,voynich,111r,24,-0.0013713218044716924,-0.000437660870810761,-0.010585081018230913,0.009378063944914056,-0.1879295579443051
voynich_section,voynich_111r,voynich,111r,25,0.0044929316404269115,-0.0009264231982827656,-0.009331953152199812,0.006950688936893892,1.2426837396806194
voynich_section,voynich_111r,voynich,111r,26,0.0005267390210630107,-0.0004935437078859759,-0.009307311378445274,0.010668103495555928,0.18686792608235386
voynich_section,voynich_111r,voynich,111r,27,-0.004056709173228257,-0.0012469950631760027,-0.010204880092379812,0.008547041211032405,-0.5874418863512154
voynich_section,voynich_111r,voynich,111r,28,-0.006182951616101509,-0.0004756945435307805,-0.01048799466653201,0.007654686760282262,-1.1629556458478456
voynich_section,voynich_111r,voynich,111r,29,-0.0018509512059712852,0.00016688945843966018,-0.008618099775642152,0.01352893190691705,-0.38081574584462113
voynich_section,voynich_111r,voynich,111r,30,-0.003670131103280988,-0.0005685926417425319,-0.010747054180204052,0.011714484281334411,-0.555647741504203
voynich_section,voynich_111r,voynich,111r,31,0.008359984671987133,-0.0007320436444179112,-0.009183874977135659,0.008667771683375264,2.0049834494822742
voynich_section,voynich_111r,voynich,111r,32,-0.007311851451897888,0.0012595771195306781,-0.008543378545493946,0.010545291405244947,-1.6304256697360757
voynich_section,voynich_111r,voynich,111r,33,-0.002358908910013835,4.9468053336950147e-05,-0.009750347160706788,0.008420271872246712,-0.5289597524416215
voynich_section,voynich_111r,voynich,111r,34,0.014303801310577485,-0.00032959363705036633,-0.010958059441116913,0.011223086584761094,2.8120970040984017
voynich_section,voynich_111r,voynich,111r,35,0.011870463894941119,-0.0013190584471235917,-0.011858349664380916,0.008788799796327879,2.6270596512441116
voynich_section,voynich_111r,voynich,111r,36,-0.003819614172616101,-0.0012857054179921767,-0.009984842286056284,0.006969535025904236,-0.5679911641661481
voynich_section,voynich_111r,voynich,111r,37,-0.006260040731118466,-0.0004012679898295357,-0.009343605331796845,0.00854106935213779,-1.2147258506451397
voynich_section,voynich_111r,voynich,111r,38,-0.0006822318957642598,-0.000355273228275062,-0.007159714930927749,0.006720605858708303,-0.0786924372442765
voynich_section,voynich_111r,voynich,111r,39,0.013229781079568556,0.0004436039737370218,-0.007442850824164848,0.008601579907090914,2.6370560391589506
voynich_section,voynich_111r,voynich,111r,40,0.0009158138159972573,-0.0002693713691879257,-0.008652087418570625,0.008323221223404662,0.2658037364821905
voynich_section,voynich_111r,voynich,111r,41,0.009588376983260441,-0.0016126109759862439,-0.008009647098246211,0.007427216131145581,2.3975481709071254
voynich_section,voynich_111r,voynich,111r,42,-0.003043153386741812,0.0001131159152964778,-0.007057977352152578,0.01054548157310993,-0.6651336328260368
voynich_section,voynich_111r,voynich,111r,43,-0.008577143769329804,0.0013765170277044855,-0.007032503670472853,0.011812105535582151,-2.279393816945483
voynich_section,voynich_111r,voynich,111r,44,0.003808807757610902,-0.0008821687566041838,-0.009788225616925564,0.008135136558599765,1.0692835940928291
voynich_section,voynich_111r,voynich,111r,45,0.006001489393687262,0.0013647042313997828,-0.006363271039079382,0.009710917523517257,1.0462402902946053
voynich_section,voynich_111r,voynich,111r,46,0.00262966433937159,-0.00010379267979971297,-0.008811275672996971,0.006031024883589281,0.6432335125614713
voynich_section,voynich_111r,voynich,111r,47,0.004823337692074603,-0.0006947569568582859,-0.011879415169045116,0.010390921979114509,1.2220418340617138
voynich_section,voynich_111r,voynich,111r,48,0.005161932872347341,-0.0002526710880487021,-0.010617770097949689,0.008255992278287924,1.1415989131519468
voynich_section,voynich_111r,voynich,111r,49,0.0067387444532268775,-0.001264969567200236,-0.008736340659741257,0.012928778498414131,1.3761892330319008
voynich_section,voynich_111r,voynich,111r,50,0.004291764586168881,-0.00027170290609118686,-0.006853746249744455,0.008006934864806636,1.0584028292962744
voynich_section,voynich_111r,voynich,111r,51,-0.002802131960893489,-0.0011359814498993802,-0.008376613224442594,0.009585604180326682,-0.3433614016585384
voynich_section,voynich_111r,voynich,111r,52,0.009306515546228106,-0.0005509813558784566,-0.00835147701882763,0.007447779486748546,2.130397871399691
voynich_section,voynich_111r,voynich,111r,53,0.008407483256329035,-0.0003994581753412535,-0.00925598126179926,0.007477827229059139,1.9067087435890033
voynich_section,voynich_111r,voynich,111r,54,0.014947447226634603,0.0003349239780295099,-0.009851064862640063,0.010297726209895594,2.6740276825885214
voynich_section,voynich_111r,voynich,111r,55,0.0010263507094798868,-0.0009519438641635228,-0.010446517507574388,0.008778288693975997,0.37899508567741175
voynich_section,voynich_111r,voynich,111r,56,0.001054434653542824,-0.00024829487499315153,-0.00794060256730085,0.009118950782575103,0.2715247518928624
voynich_section,voynich_111r,voynich,111r,57,-0.007294752215956712,-0.0009280131529719168,-0.010397451564389842,0.011941983744328755,-1.2647541966915483
voynich_section,voynich_111r,voynich,111r,58,0.0017313873038240085,-0.000161846712315038,-0.01006252951802579,0.00762834571474888,0.3970332638633886
voynich_section,voynich_111r,voynich,111r,59,0.011384056559413352,-5.3385228851169085e-05,-0.009106474331614281,0.009210818434607387,2.1449285001071323
